,cubeid,cubeidpub,cubename,catid,pa_gaskin,pa_gaskin_err
2802,618930_blue_red_7_Y14SAR4_P005_15T091_2016_03_03-2016_03_13,618930_B,618930_blue_7_Y14SAR4_P005_15T091_2016_03_03-2016_03_13.fits,618930,145.0,0.16666667
2803,618931_blue_red_7_Y13SAR1_P006_15T011_2013_03_05-2013_03_17,618931_A,618931_blue_7_Y13SAR1_P006_15T011_2013_03_05-2013_03_17.fits,618931,130.0,0.16666667
2804,618935_blue_red_7_Y13SAR1_P006_15T011_2013_03_05-2013_03_17,618935_A,618935_blue_7_Y13SAR1_P006_15T011_2013_03_05-2013_03_17.fits,618935,297.5,0.16666667
2805,618937_blue_red_7_Y14SAR4_P005_15T091_2016_03_03-2016_03_13,618937_B,618937_blue_7_Y14SAR4_P005_15T091_2016_03_03-2016_03_13.fits,618937,186.5,0.16666667
2806,618937_blue_red_10_Y14SAR4_P005_15T091_2014_07_17-2014_07_21,618937_A,618937_blue_10_Y14SAR4_P005_15T091_2014_07_17-2014_07_21.fits,618937,300.0,0.16666667
2807,618938_blue_red_10_Y13SAR1_P015_15T023_2013_04_12-2013_04_16,618938_A,618938_blue_10_Y13SAR1_P015_15T023_2013_04_12-2013_04_16.fits,618938,218.0,0.33333334
2808,618941_blue_red_10_Y14SAR4_P005_15T091_2014_07_17-2014_07_21,618941_A,618941_blue_10_Y14SAR4_P005_15T091_2014_07_17-2014_07_21.fits,618941,156.5,0.16666667
2809,618941_blue_red_7_Y14SAR4_P005_15T091_2016_03_03-2016_03_13,618941_B,618941_blue_7_Y14SAR4_P005_15T091_2016_03_03-2016_03_13.fits,618941,151.5,0.16666667
2810,618942_blue_red_7_Y13SAR1_P006_15T011_2013_03_05-2013_03_17,618942_A,618942_blue_7_Y13SAR1_P006_15T011_2013_03_05-2013_03_17.fits,618942,200.0,0.16666667
2811,618947_blue_red_7_Y14SAR3_P002_15T077_2016_04_04-2016_04_12,618947_A,618947_blue_7_Y14SAR3_P002_15T077_2016_04_04-2016_04_12.fits,618947,161.5,3.9999974
2812,618952_blue_red_7_Y13SAR1_P006_15T011_2013_03_05-2013_03_17,618952_A,618952_blue_7_Y13SAR1_P006_15T011_2013_03_05-2013_03_17.fits,618952,141.0,0.16666667
2813,618976_blue_red_7_Y14SAR3_P002_15T077_2016_04_04-2016_04_12,618976_A,618976_blue_7_Y14SAR3_P002_15T077_2016_04_04-2016_04_12.fits,618976,12.5,0.16666667
2814,618988_blue_red_7_Y14SAR3_P002_15T077_2016_04_04-2016_04_12,618988_A,618988_blue_7_Y14SAR3_P002_15T077_2016_04_04-2016_04_12.fits,618988,105.0,0.33333334
2815,618992_blue_red_10_Y13SAR1_P015_15T023_2013_04_12-2013_04_16,618992_A,618992_blue_10_Y13SAR1_P015_15T023_2013_04_12-2013_04_16.fits,618992,168.5,0.16666667
2816,618993_blue_red_7_Y13SAR1_P006_15T011_2013_03_05-2013_03_17,618993_A,618993_blue_7_Y13SAR1_P006_15T011_2013_03_05-2013_03_17.fits,618993,234.5,0.16666667
2817,619046_blue_red_10_Y13SAR1_P015_15T023_2013_04_12-2013_04_16,619046_A,619046_blue_10_Y13SAR1_P015_15T023_2013_04_12-2013_04_16.fits,619046,209.5,0.16666667
2818,619094_blue_red_7_Y14SAR3_P002_15T077_2016_04_04-2016_04_12,619094_A,619094_blue_7_Y14SAR3_P002_15T077_2016_04_04-2016_04_12.fits,619094,19.5,0.16666667
2819,619095_blue_red_10_Y13SAR1_P015_15T023_2013_04_12-2013_04_16,619095_A,619095_blue_10_Y13SAR1_P015_15T023_2013_04_12-2013_04_16.fits,619095,90.5,0.16666667
2820,619097_blue_red_7_Y13SAR1_P006_15T011_2013_03_05-2013_03_17,619097_A,619097_blue_7_Y13SAR1_P006_15T011_2013_03_05-2013_03_17.fits,619097,343.0,0.16666667
2821,619098_blue_red_10_Y13SAR1_P015_15T023_2013_04_12-2013_04_16,619098_A,619098_blue_10_Y13SAR1_P015_15T023_2013_04_12-2013_04_16.fits,619098,256.5,0.16666667
2822,619104_blue_red_7_Y14SAR3_P002_15T077_2016_04_04-2016_04_12,619104_A,619104_blue_7_Y14SAR3_P002_15T077_2016_04_04-2016_04_12.fits,619104,122.0,0.16666667
2823,619105_blue_red_7_Y13SAR1_P006_15T011_2013_03_05-2013_03_17,619105_A,619105_blue_7_Y13SAR1_P006_15T011_2013_03_05-2013_03_17.fits,619105,36.0,0.16666667
2824,619220_blue_red_7_Y14SAR2_P006_15T066_2017_03_24-2017_04_02,619220_A,619220_blue_7_Y14SAR2_P006_15T066_2017_03_24-2017_04_02.fits,619220,262.0,0.16666667
2825,619224_blue_red_7_Y14SAR2_P006_15T066_2017_03_24-2017_04_02,619224_A,619224_blue_7_Y14SAR2_P006_15T066_2017_03_24-2017_04_02.fits,619224,14.5,0.33333334
2826,619258_blue_red_7_Y14SAR4_P002_15T088_2014_05_23-2014_06_01,619258_A,619258_blue_7_Y14SAR4_P002_15T088_2014_05_23-2014_06_01.fits,619258,310.0,0.41666666
2827,619553_blue_red_7_Y17SAR3_P002_15T125_2018_04_09-2018_04_19,619553_A,619553_blue_7_Y17SAR3_P002_15T125_2018_04_09-2018_04_19.fits,619553,298.5,0.16666667
2828,619737_blue_red_7_Y17SAR2_P005_15T123_2018_04_09-2018_04_19,619737_A,619737_blue_7_Y17SAR2_P005_15T123_2018_04_09-2018_04_19.fits,619737,312.0,0.16666667
2829,619989_blue_red_10_Y14SAR3_P007_15T082_2017_04_19-2017_05_01,619989_B,619989_blue_10_Y14SAR3_P007_15T082_2017_04_19-2017_05_01.fits,619989,163.0,0.16666667
2830,619989_blue_red_6_Y14SAR3_P007_15T082_2018_03_12-2018_03_22,619989_C,619989_blue_6_Y14SAR3_P007_15T082_2018_03_12-2018_03_22.fits,619989,162.5,0.16666667
2831,619989_blue_red_13_Y14SAR3_P007_15T082_2017_03_24-2017_04_02,619989_A,619989_blue_13_Y14SAR3_P007_15T082_2017_03_24-2017_04_02.fits,619989,162.0,0.16666667
2832,619995_blue_red_6_Y14SAR3_P007_15T082_2018_03_12-2018_03_22,619995_C,619995_blue_6_Y14SAR3_P007_15T082_2018_03_12-2018_03_22.fits,619995,162.5,0.16666667
2833,619995_blue_red_13_Y14SAR3_P007_15T082_2017_03_24-2017_04_02,619995_A,619995_blue_13_Y14SAR3_P007_15T082_2017_03_24-2017_04_02.fits,619995,160.0,0.16666667
2834,619995_blue_red_10_Y14SAR3_P007_15T082_2017_04_19-2017_05_01,619995_B,619995_blue_10_Y14SAR3_P007_15T082_2017_04_19-2017_05_01.fits,619995,159.0,0.16666667
2835,620034_blue_red_7_Y13SAR1_P008_15T016_2013_03_05-2013_03_17,620034_A,620034_blue_7_Y13SAR1_P008_15T016_2013_03_05-2013_03_17.fits,620034,271.0,0.16666667
2836,620087_blue_red_7_Y13SAR1_P008_15T016_2013_03_05-2013_03_17,620087_A,620087_blue_7_Y13SAR1_P008_15T016_2013_03_05-2013_03_17.fits,620087,27.0,0.16666667
2837,620091_blue_red_10_Y14SAR3_P007_15T082_2017_04_19-2017_05_01,620091_B,620091_blue_10_Y14SAR3_P007_15T082_2017_04_19-2017_05_01.fits,620091,146.5,0.25
2838,620091_blue_red_13_Y14SAR3_P007_15T082_2017_03_24-2017_04_02,620091_A,620091_blue_13_Y14SAR3_P007_15T082_2017_03_24-2017_04_02.fits,620091,302.5,0.41666666
2839,620091_blue_red_6_Y14SAR3_P007_15T082_2018_03_12-2018_03_22,620091_C,620091_blue_6_Y14SAR3_P007_15T082_2018_03_12-2018_03_22.fits,620091,113.5,5.75
2840,620092_blue_red_10_Y14SAR3_P007_15T082_2017_04_19-2017_05_01,620092_B,620092_blue_10_Y14SAR3_P007_15T082_2017_04_19-2017_05_01.fits,620092,132.0,0.16666667
2841,620092_blue_red_13_Y14SAR3_P007_15T082_2017_03_24-2017_04_02,620092_A,620092_blue_13_Y14SAR3_P007_15T082_2017_03_24-2017_04_02.fits,620092,132.5,0.16666667
2842,620092_blue_red_6_Y14SAR3_P007_15T082_2018_03_12-2018_03_22,620092_C,620092_blue_6_Y14SAR3_P007_15T082_2018_03_12-2018_03_22.fits,620092,131.5,0.16666667
2843,620098_blue_red_7_Y13SAR1_P008_15T016_2013_03_05-2013_03_17,620098_A,620098_blue_7_Y13SAR1_P008_15T016_2013_03_05-2013_03_17.fits,620098,359.0,0.16666667
2844,621988_blue_red_7_Y17SAR2_P001_09T126_2017_03_24-2017_04_02,621988_A,621988_blue_7_Y17SAR2_P001_09T126_2017_03_24-2017_04_02.fits,621988,208.0,0.16666667
2845,622084_blue_red_10_Y14SAR2_P008_09T075_2017_02_27-2017_03_05,622084_A,622084_blue_10_Y14SAR2_P008_09T075_2017_02_27-2017_03_05.fits,622084,53.5,2.6666667
2846,622228_blue_red_7_Y15SAR2_P001_09T107_2016_02_08-2016_02_14,622228_A,622228_blue_7_Y15SAR2_P001_09T107_2016_02_08-2016_02_14.fits,622228,157.5,0.16666667
2847,622305_blue_red_7_Y15SAR2_P001_09T107_2016_02_08-2016_02_14,622305_A,622305_blue_7_Y15SAR2_P001_09T107_2016_02_08-2016_02_14.fits,622305,329.0,0.16666667
2848,622333_blue_red_7_Y15SAR2_P001_09T107_2016_02_08-2016_02_14,622333_A,622333_blue_7_Y15SAR2_P001_09T107_2016_02_08-2016_02_14.fits,622333,302.0,6.5
2849,622350_blue_red_7_Y15SAR2_P001_09T107_2016_02_08-2016_02_14,622350_A,622350_blue_7_Y15SAR2_P001_09T107_2016_02_08-2016_02_14.fits,622350,353.5,1.3333334
2850,622394_blue_red_7_Y13SAR1_P007_09T007_2013_03_05-2013_03_17,622394_A,622394_blue_7_Y13SAR1_P007_09T007_2013_03_05-2013_03_17.fits,622394,281.0,0.16666667
2851,622429_blue_red_10_Y14SAR1_P003_09T063_2015_02_16-2015_02_25,622429_A,622429_blue_10_Y14SAR1_P003_09T063_2015_02_16-2015_02_25.fits,622429,322.5,0.16666667
2852,622434_blue_red_7_Y14SAR2_P001_09T068_2014_04_02-2014_04_06,622434_A,622434_blue_7_Y14SAR2_P001_09T068_2014_04_02-2014_04_06.fits,622434,1.5,0.16666667
2853,622534_blue_red_7_Y14SAR2_P001_09T068_2014_04_02-2014_04_06,622534_A,622534_blue_7_Y14SAR2_P001_09T068_2014_04_02-2014_04_06.fits,622534,119.5,0.41666666
2854,622588_blue_red_10_Y14SAR1_P003_09T063_2015_02_16-2015_02_25,622588_A,622588_blue_10_Y14SAR1_P003_09T063_2015_02_16-2015_02_25.fits,622588,295.5,0.25
2855,622596_blue_red_7_Y16SAR2_P003_09T122_2017_03_24-2017_04_02,622596_A,622596_blue_7_Y16SAR2_P003_09T122_2017_03_24-2017_04_02.fits,622596,96.0,0.16666667
2856,622694_blue_red_6_Y13SAR1_P011_09T017_2013_03_05-2013_03_17,622694_A,622694_blue_6_Y13SAR1_P011_09T017_2013_03_05-2013_03_17.fits,622694,337.0,0.16666667
2857,622744_blue_red_6_Y13SAR1_P011_09T017_2013_03_05-2013_03_17,622744_A,622744_blue_6_Y13SAR1_P011_09T017_2013_03_05-2013_03_17.fits,622744,37.5,0.16666667
2858,622770_blue_red_6_Y13SAR1_P011_09T017_2013_03_05-2013_03_17,622770_A,622770_blue_6_Y13SAR1_P011_09T017_2013_03_05-2013_03_17.fits,622770,164.5,1.5833334
2859,622787_blue_red_7_Y16SAR2_P001_09T115_2016_03_03-2016_03_13,622787_A,622787_blue_7_Y16SAR2_P001_09T115_2016_03_03-2016_03_13.fits,622787,225.0,0.16666667
2860,622858_blue_red_7_Y16SAR2_P001_09T115_2016_03_03-2016_03_13,622858_A,622858_blue_7_Y16SAR2_P001_09T115_2016_03_03-2016_03_13.fits,622858,220.0,0.33333334
2861,622982_blue_red_9_Y17SAR2_P002_09T129_2018_02_12-2018_02_19,622982_A,622982_blue_9_Y17SAR2_P002_09T129_2018_02_12-2018_02_19.fits,622982,111.5,0.16666667
2862,623017_blue_red_9_Y17SAR2_P002_09T129_2018_02_12-2018_02_19,623017_A,623017_blue_9_Y17SAR2_P002_09T129_2018_02_12-2018_02_19.fits,623017,54.0,9.0
2863,623043_blue_red_7_Y16SAR2_P001_09T116_2016_03_03-2016_03_13,623043_A,623043_blue_7_Y16SAR2_P001_09T116_2016_03_03-2016_03_13.fits,623043,130.5,0.5
2864,623143_blue_red_7_Y16SAR2_P001_09T116_2016_03_03-2016_03_13,623143_A,623143_blue_7_Y16SAR2_P001_09T116_2016_03_03-2016_03_13.fits,623143,310.5,0.41666666
2865,623144_blue_red_7_Y16SAR2_P001_09T116_2016_03_03-2016_03_13,623144_A,623144_blue_7_Y16SAR2_P001_09T116_2016_03_03-2016_03_13.fits,623144,107.5,0.16666667
2866,623161_blue_red_7_Y16SAR2_P001_09T116_2016_03_03-2016_03_13,623161_A,623161_blue_7_Y16SAR2_P001_09T116_2016_03_03-2016_03_13.fits,623161,169.0,0.16666667
2867,623272_blue_red_7_Y14SAR2_P005_09T072_2017_02_27-2017_03_05,623272_A,623272_blue_7_Y14SAR2_P005_09T072_2017_02_27-2017_03_05.fits,623272,3.0,0.16666667
2868,623366_blue_red_7_Y14SAR2_P005_09T072_2017_02_27-2017_03_05,623366_A,623366_blue_7_Y14SAR2_P005_09T072_2017_02_27-2017_03_05.fits,623366,203.0,0.16666667
2869,623432_blue_red_7_Y15SAR1_P001_09T096_2015_02_16-2015_02_25,623432_A,623432_blue_7_Y15SAR1_P001_09T096_2015_02_16-2015_02_25.fits,623432,271.0,0.16666667
2870,623620_blue_red_7_Y13SAR1_P009_09T015_2013_03_05-2013_03_17,623620_A,623620_blue_7_Y13SAR1_P009_09T015_2013_03_05-2013_03_17.fits,623620,178.0,0.16666667
2871,623641_blue_red_7_Y13SAR1_P009_09T015_2013_03_05-2013_03_17,623641_A,623641_blue_7_Y13SAR1_P009_09T015_2013_03_05-2013_03_17.fits,623641,33.0,1.0833334
2872,623679_blue_red_7_Y13SAR1_P009_09T015_2013_03_05-2013_03_17,623679_A,623679_blue_7_Y13SAR1_P009_09T015_2013_03_05-2013_03_17.fits,623679,114.5,0.16666667
2873,623712_blue_red_7_Y13SAR1_P009_09T015_2013_03_05-2013_03_17,623712_A,623712_blue_7_Y13SAR1_P009_09T015_2013_03_05-2013_03_17.fits,623712,106.0,1.9166666
2874,623722_blue_red_7_Y13SAR1_P003_09T006_2013_03_05-2013_03_17,623722_A,623722_blue_7_Y13SAR1_P003_09T006_2013_03_05-2013_03_17.fits,623722,70.5,0.41666666
2875,623726_blue_red_7_Y13SAR1_P009_09T015_2013_03_05-2013_03_17,623726_A,623726_blue_7_Y13SAR1_P009_09T015_2013_03_05-2013_03_17.fits,623726,25.5,0.16666667
2876,663440_blue_red_7_Y14SAR2_P006_09T073_2016_03_03-2016_03_13,663440_A,663440_blue_7_Y14SAR2_P006_09T073_2016_03_03-2016_03_13.fits,663440,204.0,4.5
2877,695871_blue_red_7_Y17SAR3_P010_15T133_2018_05_07-2018_05_16,695871_A,695871_blue_7_Y17SAR3_P010_15T133_2018_05_07-2018_05_16.fits,695871,62.5,0.16666667
2878,718921_blue_red_7_Y17SAR3_P010_15T133_2018_05_07-2018_05_16,718921_A,718921_blue_7_Y17SAR3_P010_15T133_2018_05_07-2018_05_16.fits,718921,137.0,1.3333334
2879,751043_blue_red_7_Y15SAR3_P006_12T097_2017_04_19-2017_05_01,751043_A,751043_blue_7_Y15SAR3_P006_12T097_2017_04_19-2017_05_01.fits,751043,320.5,0.16666667
2880,760733_blue_red_7_Y14SAR4_P003_12T065_2014_05_23-2014_06_01,760733_A,760733_blue_7_Y14SAR4_P003_12T065_2014_05_23-2014_06_01.fits,760733,84.5,0.16666667
2881,3622327_blue_red_7_Y18SAR1_P001_09T138_2018_02_12-2018_02_19,3622327_A,3622327_blue_7_Y18SAR1_P001_09T138_2018_02_12-2018_02_19.fits,3622327,200.5,0.41666666
2882,3623223_blue_red_8_Y18SAR2_P002_09T144_2018_04_09-2018_04_19,3623223_A,3623223_blue_8_Y18SAR2_P002_09T144_2018_04_09-2018_04_19.fits,3623223,349.0,0.9166667
2883,3628218_blue_red_7_Y16SAR2_P002_09T118_2016_03_03-2016_03_13,3628218_A,3628218_blue_7_Y16SAR2_P002_09T118_2016_03_03-2016_03_13.fits,3628218,283.0,0.16666667
2884,3628809_blue_red_7_Y16SAR2_P002_09T118_2016_03_03-2016_03_13,3628809_A,3628809_blue_7_Y16SAR2_P002_09T118_2016_03_03-2016_03_13.fits,3628809,223.0,0.16666667
2885,3630097_blue_red_7_Y15SAR2_P003_09T112_2016_02_08-2016_02_14,3630097_A,3630097_blue_7_Y15SAR2_P003_09T112_2016_02_08-2016_02_14.fits,3630097,265.0,0.16666667
2886,3630239_blue_red_7_Y15SAR2_P003_09T112_2016_02_08-2016_02_14,3630239_A,3630239_blue_7_Y15SAR2_P003_09T112_2016_02_08-2016_02_14.fits,3630239,33.0,0.16666667
2887,3630943_blue_red_6_Y18SAR1_P002_09T140_2018_04_09-2018_04_19,3630943_A,3630943_blue_6_Y18SAR1_P002_09T140_2018_04_09-2018_04_19.fits,3630943,231.0,0.16666667
2888,3631885_blue_red_6_Y18SAR1_P002_09T140_2018_04_09-2018_04_19,3631885_A,3631885_blue_6_Y18SAR1_P002_09T140_2018_04_09-2018_04_19.fits,3631885,243.0,0.16666667
2889,3631902_blue_red_6_Y18SAR1_P002_09T140_2018_04_09-2018_04_19,3631902_A,3631902_blue_6_Y18SAR1_P002_09T140_2018_04_09-2018_04_19.fits,3631902,171.5,0.16666667
2890,3632384_blue_red_6_Y18SAR1_P002_09T140_2018_04_09-2018_04_19,3632384_A,3632384_blue_6_Y18SAR1_P002_09T140_2018_04_09-2018_04_19.fits,3632384,61.0,0.16666667
2891,3634556_blue_red_6_Y14SAR2_P002_09T069_2014_04_02-2014_04_06,3634556_A,3634556_blue_6_Y14SAR2_P002_09T069_2014_04_02-2014_04_06.fits,3634556,190.0,1.4166666
2892,3894635_blue_red_7_Y15SAR1_P001_09T097_2016_03_03-2016_03_13,3894635_A,3894635_blue_7_Y15SAR1_P001_09T097_2016_03_03-2016_03_13.fits,3894635,149.5,0.16666667
2893,3895257_blue_red_7_Y15SAR1_P001_09T097_2016_03_03-2016_03_13,3895257_A,3895257_blue_7_Y15SAR1_P001_09T097_2016_03_03-2016_03_13.fits,3895257,335.0,0.16666667
2894,3895503_blue_red_7_Y15SAR1_P001_09T097_2016_03_03-2016_03_13,3895503_A,3895503_blue_7_Y15SAR1_P001_09T097_2016_03_03-2016_03_13.fits,3895503,334.0,0.16666667
2895,3895823_blue_red_7_Y18SAR1_P001_09T138_2018_02_12-2018_02_19,3895823_A,3895823_blue_7_Y18SAR1_P001_09T138_2018_02_12-2018_02_19.fits,3895823,224.0,0.16666667
2896,3896912_blue_red_8_Y18SAR2_P002_09T144_2018_04_09-2018_04_19,3896912_A,3896912_blue_8_Y18SAR2_P002_09T144_2018_04_09-2018_04_19.fits,3896912,351.0,0.33333334
2897,3897281_blue_red_8_Y18SAR2_P002_09T144_2018_04_09-2018_04_19,3897281_A,3897281_blue_8_Y18SAR2_P002_09T144_2018_04_09-2018_04_19.fits,3897281,287.5,0.6666667
2898,3913888_blue_red_6_Y18SAR1_P002_09T140_2018_04_09-2018_04_19,3913888_A,3913888_blue_6_Y18SAR1_P002_09T140_2018_04_09-2018_04_19.fits,3913888,101.5,0.16666667
2899,9008500001_blue_red_6_Y13SBR2_P006_A0085T004_2013_10_02-2013_10_08,9008500001_A,9008500001_blue_6_Y13SBR2_P006_A0085T004_2013_10_02-2013_10_08.fits,9008500001,59.5,0.41666666
2900,9008500002_blue_red_7_Y15SBR2_P005_A0085T029_2017_09_14-2017_09_26,9008500002_A,9008500002_blue_7_Y15SBR2_P005_A0085T029_2017_09_14-2017_09_26.fits,9008500002,299.0,0.16666667
2901,9008500004_blue_red_8_Y16SBR2_P003_A0085T038_2017_09_14-2017_09_26,9008500004_A,9008500004_blue_8_Y16SBR2_P003_A0085T038_2017_09_14-2017_09_26.fits,9008500004,171.0,0.16666667
2902,9008500007_blue_red_7_Y13SBR1_P006_A0085T002_2013_08_30-2013_09_04,9008500007_A,9008500007_blue_7_Y13SBR1_P006_A0085T002_2013_08_30-2013_09_04.fits,9008500007,185.0,3.8333333
2903,9008500007_blue_red_7_Y17SBR1_P001_A0085T039_2017_09_14-2017_09_26,9008500007_B,9008500007_blue_7_Y17SBR1_P001_A0085T039_2017_09_14-2017_09_26.fits,9008500007,28.5,0.25
2904,9008500018_blue_red_7_Y15SBR2_P004_A0085T028_2017_09_14-2017_09_26,9008500018_A,9008500018_blue_7_Y15SBR2_P004_A0085T028_2017_09_14-2017_09_26.fits,9008500018,168.0,0.16666667
2905,9008500020_blue_red_10_Y14SBR1_P002_A0085T007_2014_10_21-2014_10_26,9008500020_A,9008500020_blue_10_Y14SBR1_P002_A0085T007_2014_10_21-2014_10_26.fits,9008500020,203.5,0.16666667
2906,9008500022_blue_red_7_Y15SBR2_P004_A0085T028_2017_09_14-2017_09_26,9008500022_A,9008500022_blue_7_Y15SBR2_P004_A0085T028_2017_09_14-2017_09_26.fits,9008500022,164.5,0.16666667
2907,9008500024_blue_red_7_Y13SBR1_P003_A0085T001_2013_08_30-2013_09_04,9008500024_A,9008500024_blue_7_Y13SBR1_P003_A0085T001_2013_08_30-2013_09_04.fits,9008500024,44.5,0.16666667
2908,9008500034_blue_red_10_Y14SBR1_P002_A0085T007_2014_10_21-2014_10_26,9008500034_A,9008500034_blue_10_Y14SBR1_P002_A0085T007_2014_10_21-2014_10_26.fits,9008500034,316.0,0.16666667
2909,9008500042_blue_red_7_Y13SBR1_P006_A0085T002_2013_08_30-2013_09_04,9008500042_A,9008500042_blue_7_Y13SBR1_P006_A0085T002_2013_08_30-2013_09_04.fits,9008500042,151.0,0.16666667
2910,9008500043_blue_red_7_Y17SBR1_P001_A0085T041_2017_09_14-2017_09_26,9008500043_A,9008500043_blue_7_Y17SBR1_P001_A0085T041_2017_09_14-2017_09_26.fits,9008500043,91.5,0.16666667
2911,9008500059_blue_red_7_Y15SBR2_P005_A0085T029_2017_09_14-2017_09_26,9008500059_A,9008500059_blue_7_Y15SBR2_P005_A0085T029_2017_09_14-2017_09_26.fits,9008500059,216.0,0.16666667
2912,9008500062_blue_red_6_Y13SBR2_P006_A0085T004_2013_10_02-2013_10_08,9008500062_A,9008500062_blue_6_Y13SBR2_P006_A0085T004_2013_10_02-2013_10_08.fits,9008500062,285.0,0.16666667
2913,9008500064_blue_red_6_Y13SBR2_P006_A0085T004_2013_10_02-2013_10_08,9008500064_A,9008500064_blue_6_Y13SBR2_P006_A0085T004_2013_10_02-2013_10_08.fits,9008500064,261.5,9.75
2914,9008500067_blue_red_7_Y13SBR1_P003_A0085T001_2013_08_30-2013_09_04,9008500067_A,9008500067_blue_7_Y13SBR1_P003_A0085T001_2013_08_30-2013_09_04.fits,9008500067,102.5,0.33333334
2915,9008500068_blue_red_10_Y14SBR1_P003_A0085T008_2014_10_21-2014_10_26,9008500068_A,9008500068_blue_10_Y14SBR1_P003_A0085T008_2014_10_21-2014_10_26.fits,9008500068,235.5,0.16666667
2916,9008500069_blue_red_8_Y16SBR2_P003_A0085T038_2017_09_14-2017_09_26,9008500069_A,9008500069_blue_8_Y16SBR2_P003_A0085T038_2017_09_14-2017_09_26.fits,9008500069,88.0,0.16666667
2917,9008500070_blue_red_7_Y13SBR1_P006_A0085T002_2013_08_30-2013_09_04,9008500070_A,9008500070_blue_7_Y13SBR1_P006_A0085T002_2013_08_30-2013_09_04.fits,9008500070,193.0,0.16666667
2918,9008500074_blue_red_10_Y14SBR1_P003_A0085T008_2014_10_21-2014_10_26,9008500074_A,9008500074_blue_10_Y14SBR1_P003_A0085T008_2014_10_21-2014_10_26.fits,9008500074,355.5,0.16666667
2919,9008500077_blue_red_7_Y13SBR1_P003_A0085T001_2013_08_30-2013_09_04,9008500077_A,9008500077_blue_7_Y13SBR1_P003_A0085T001_2013_08_30-2013_09_04.fits,9008500077,251.5,0.16666667
2920,9008500080_blue_red_6_Y13SBR2_P006_A0085T004_2013_10_02-2013_10_08,9008500080_A,9008500080_blue_6_Y13SBR2_P006_A0085T004_2013_10_02-2013_10_08.fits,9008500080,256.5,11.916667
2921,9008500082_blue_red_6_Y13SBR2_P006_A0085T004_2013_10_02-2013_10_08,9008500082_A,9008500082_blue_6_Y13SBR2_P006_A0085T004_2013_10_02-2013_10_08.fits,9008500082,296.5,0.5833333
2922,9008500083_blue_red_7_Y15SBR2_P002_A0085T031_2015_09_07-2015_09_13,9008500083_A,9008500083_blue_7_Y15SBR2_P002_A0085T031_2015_09_07-2015_09_13.fits,9008500083,343.5,0.25
2923,9008500084_blue_red_7_Y17SBR1_P001_A0085T039_2017_09_14-2017_09_26,9008500084_A,9008500084_blue_7_Y17SBR1_P001_A0085T039_2017_09_14-2017_09_26.fits,9008500084,132.0,0.33333334
2924,9008500089_blue_red_7_Y13SBR1_P003_A0085T001_2013_08_30-2013_09_04,9008500089_A,9008500089_blue_7_Y13SBR1_P003_A0085T001_2013_08_30-2013_09_04.fits,9008500089,41.5,2.0
2925,9008500093_blue_red_10_Y14SBR1_P003_A0085T008_2014_10_21-2014_10_26,9008500093_A,9008500093_blue_10_Y14SBR1_P003_A0085T008_2014_10_21-2014_10_26.fits,9008500093,150.5,0.5
2926,9008500096_blue_red_7_Y15SBR2_P004_A0085T028_2017_09_14-2017_09_26,9008500096_A,9008500096_blue_7_Y15SBR2_P004_A0085T028_2017_09_14-2017_09_26.fits,9008500096,258.0,0.16666667
2927,9008500099_blue_red_7_Y15SBR2_P005_A0085T029_2017_09_14-2017_09_26,9008500099_A,9008500099_blue_7_Y15SBR2_P005_A0085T029_2017_09_14-2017_09_26.fits,9008500099,75.5,0.5
2928,9008500100_blue_red_8_Y16SBR2_P003_A0085T038_2017_09_14-2017_09_26,9008500100_A,9008500100_blue_8_Y16SBR2_P003_A0085T038_2017_09_14-2017_09_26.fits,9008500100,37.0,0.16666667
2929,9008500103_blue_red_7_Y13SBR1_P006_A0085T002_2013_08_30-2013_09_04,9008500103_A,9008500103_blue_7_Y13SBR1_P006_A0085T002_2013_08_30-2013_09_04.fits,9008500103,334.0,0.33333334
2930,9008500105_blue_red_7_Y15SBR2_P004_A0085T028_2017_09_14-2017_09_26,9008500105_A,9008500105_blue_7_Y15SBR2_P004_A0085T028_2017_09_14-2017_09_26.fits,9008500105,304.5,0.16666667
2931,9008500107_blue_red_10_Y14SBR1_P002_A0085T007_2014_10_21-2014_10_26,9008500107_A,9008500107_blue_10_Y14SBR1_P002_A0085T007_2014_10_21-2014_10_26.fits,9008500107,186.5,0.16666667
2932,9008500110_blue_red_7_Y13SBR1_P006_A0085T002_2013_08_30-2013_09_04,9008500110_A,9008500110_blue_7_Y13SBR1_P006_A0085T002_2013_08_30-2013_09_04.fits,9008500110,130.5,0.16666667
2933,9008500114_blue_red_10_Y14SBR1_P002_A0085T007_2014_10_21-2014_10_26,9008500114_A,9008500114_blue_10_Y14SBR1_P002_A0085T007_2014_10_21-2014_10_26.fits,9008500114,112.0,0.16666667
2934,9008500117_blue_red_7_Y17SBR1_P001_A0085T041_2017_09_14-2017_09_26,9008500117_A,9008500117_blue_7_Y17SBR1_P001_A0085T041_2017_09_14-2017_09_26.fits,9008500117,239.5,1.3333334
2935,9008500118_blue_red_10_Y14SBR1_P003_A0085T008_2014_10_21-2014_10_26,9008500118_A,9008500118_blue_10_Y14SBR1_P003_A0085T008_2014_10_21-2014_10_26.fits,9008500118,197.5,8.583333
