,catid,photometry,remge,mmge,rextinction,pamge,epsmge_re,epsmge_lw,dist2nneigh,chi2
996,278840,GAMA,2.5011947,15.543472,0.115,45.285507,0.17974733,0.22926039,15.84025,1.4928268
997,278846,GAMA,2.1713278,17.493526,0.114,125.00148,0.55196786,0.55443114,13.716368,5.713388
998,278855,GAMA,1.925513,18.49236,0.116,159.47159,0.073257335,0.18642038,18.310339,3.639526
999,278909,GAMA,1.8780152,17.885365,0.096,24.149994,0.35085335,0.44777602,4.0931945,4.3864965
1000,278995,GAMA,3.659929,16.677578,0.105,108.78557,0.42957228,0.40918517,6.1755695,6.1570244
1001,279066,GAMA,2.1711748,19.658062,0.101,137.954,0.24846151,0.13994586,4.578904,6.1577725
1002,279148,GAMA,1.5855551,17.00231,0.094,9.497086,0.40865374,0.54450023,15.005558,2.5677674
1003,279160,GAMA,3.5257351,17.75037,0.096,45.309998,0.47879115,0.5615183,5.0670595,6.129573
1004,279261,GAMA,1.5794107,17.294767,0.076,67.57001,0.113245845,0.2412498,11.566666,3.4739428
1005,279818,GAMA,7.0702314,15.835823,0.071,49.864655,0.11487221,0.075383425,7.022453,4.038605
1006,279840,GAMA,2.333399,17.107569,0.054,57.859726,0.36875856,0.45111364,13.568867,2.2231498
1007,279878,GAMA,3.8142412,15.504455,0.057,68.79033,0.08809862,0.060451746,14.946648,1.8846369
1008,279886,GAMA,2.6228364,17.667686,0.057,160.59113,0.25566068,0.2852108,15.440178,3.57816
1009,279891,GAMA,1.5397862,18.587849,0.057,123.21951,0.49294928,0.5454612,7.0098557,3.8381238
1010,279905,GAMA,4.225685,14.0223055,0.063,171.69214,0.26940298,0.31344318,26.02066,0.61835515
1011,279910,GAMA,1.8376554,15.971799,0.057,136.55489,0.1380384,0.22955453,14.84491,2.8788507
1012,279917,GAMA,8.035995,15.489887,0.062,146.95,0.5505408,0.34432554,20.107836,7.7688804
1013,279932,GAMA,14.278293,12.604117,0.061,16.976685,0.29027838,0.32950997,41.12433,0.23941633
1014,279943,GAMA,1.650681,17.745403,0.072,150.05481,0.37995598,0.39967883,7.484337,3.3212378
1015,287692,GAMA,4.7671123,15.091377,0.053,67.26196,0.00081008323,0.04929948,19.270044,2.9901245
1016,287824,GAMA,3.7216494,14.670645,0.056,35.08174,0.13422209,0.1930911,17.568035,2.1507359
1017,287827,GAMA,2.9406478,15.462815,0.055,125.09241,0.001623026,0.06825721,14.237829,4.2677264
1018,288364,GAMA,11.265015,14.106165,0.04,33.545273,0.13604929,0.08070183,10.798452,13.522512
1019,288424,GAMA,1.8183535,18.443954,0.042,108.29321,0.48151028,0.6071469,11.77675,5.048473
1020,288461,GAMA,5.4541516,14.940101,0.049,50.537674,0.42955774,0.3498602,21.110966,2.3278954
1021,288679,GAMA,2.025266,16.162806,0.049,39.23355,0.35813457,0.5114336,13.221898,3.5601902
1022,288756,GAMA,1.9750862,17.64152,0.05,76.54767,0.12618491,0.20425439,27.841137,4.9356213
1023,288803,GAMA,2.7545838,15.593314,0.053,73.520294,0.06999826,0.08574629,9.767109,2.7748585
1024,288851,GAMA,5.05997,15.427226,0.053,164.10147,0.60351306,0.5044922,23.089113,2.1240344
1025,288891,GAMA,1.3554487,19.14802,0.052,151.86147,0.20022744,0.20489049,8.009261,3.702328
1026,288903,GAMA,3.2615669,16.926373,0.049,4.4803467,0.23821506,0.2846176,7.563549,4.4516335
1027,288904,GAMA,5.325391,15.435315,0.05,159.88417,0.3769029,0.33694303,16.299267,2.0971994
1028,288923,GAMA,2.2185857,18.256691,0.05,162.10312,0.053101614,0.034935653,14.018803,6.277561
1029,288982,GAMA,5.3916945,13.501187,0.045,37.06215,0.43306392,0.49134487,14.92591,2.2678106
1030,288989,GAMA,3.2828867,17.372099,0.049,101.35585,0.16078705,0.1862877,7.0167747,7.1408567
1031,288992,GAMA,8.656481,14.35794,0.054,84.34494,0.4903264,0.2606187,28.410522,4.9054894
1032,288999,GAMA,3.0521035,17.208147,0.056,34.985306,0.22463973,0.30438185,11.403854,5.700328
1033,289085,GAMA,3.199258,18.338087,0.058,175.10977,0.031488616,0.03389114,5.936306,9.422148
1034,289089,GAMA,4.7803655,13.687954,0.06,16.987854,0.060162388,0.322859,17.28199,3.500363
1035,289095,GAMA,2.4443724,17.156292,0.051,111.83,0.42214212,0.4880576,9.671523,7.8373923
1036,289096,GAMA,10.295832,12.765497,0.055,14.532379,0.3564789,0.32945937,14.310805,0.8723918
1037,289097,GAMA,7.916706,13.367324,0.057,167.51245,0.359795,0.3706575,32.653297,3.366635
1038,289102,GAMA,3.4799154,15.053927,0.049,110.50908,0.21826744,0.2721399,25.584446,1.1791806
1039,289107,GAMA,8.094167,14.910708,0.058,55.513382,0.31567836,0.33724618,23.34328,4.949634
1040,289109,GAMA,2.5507276,17.988777,0.053,78.199615,0.24164368,0.33471507,9.844703,6.226623
1041,289112,GAMA,2.8598309,16.702997,0.046,122.670135,0.3047584,0.33941674,6.001404,4.2054715
1042,289113,GAMA,4.6040382,14.381219,0.06,161.24557,0.17137943,0.36856234,24.32278,1.5219474
1043,289116,GAMA,2.572739,17.371637,0.044,154.85173,0.65774214,0.67666364,19.221312,4.847195
1044,289118,GAMA,2.4202478,16.905935,0.059,96.2917,0.38261068,0.3029235,22.381893,3.1389098
1045,289168,GAMA,1.8439295,17.391428,0.055,128.44363,0.22409792,0.22032595,15.089459,5.2499857
1046,289170,GAMA,2.9400663,15.88776,0.055,92.940475,0.43402267,0.40960646,15.243704,3.130556
1047,289176,GAMA,1.2573287,18.904413,0.049,179.60423,0.092342675,0.01941669,11.909739,1.931533
1048,289185,GAMA,2.7274675,18.942066,0.046,45.9364,0.13347383,0.15112537,4.087267,6.838986
1049,289194,GAMA,3.2886064,17.919085,0.055,95.58826,0.12947193,0.13220412,6.1551547,6.1935334
1050,289197,GAMA,6.4903445,13.813462,0.05,171.58951,0.5145777,0.5299511,19.418222,2.5937693
1051,289198,GAMA,3.3775003,16.137285,0.051,34.1761,0.57044554,0.40365636,10.137623,3.8250995
1052,289200,GAMA,1.356621,18.430307,0.051,130.19102,0.0,0.0,10.679537,5.7139363
1053,289217,GAMA,3.3523448,17.44897,0.05,178.98315,0.7339184,0.6888592,14.578628,2.7387743
1054,289279,GAMA,2.3026025,18.87856,0.059,40.296173,0.2412655,0.17902255,5.307353,6.3818593
1055,289427,GAMA,2.8866053,18.964231,0.059,175.81,0.20781153,0.2562753,5.388377,10.835765
1056,289429,GAMA,2.8960059,16.733847,0.055,17.693817,0.7047346,0.6149288,13.580459,4.374535
1057,289957,GAMA,1.3304985,17.315008,0.056,179.03983,0.17724413,0.25289518,10.67225,4.03074
1058,290052,GAMA,2.8996747,18.733995,0.05,45.399994,0.058204636,0.065354586,15.433496,8.03896
1059,290071,GAMA,4.5929904,15.938598,0.052,139.42853,0.3010664,0.25364184,14.738004,3.9632854
1060,290323,GAMA,2.016243,16.22728,0.05,157.7424,0.300653,0.4612397,8.537082,4.038014
1061,290328,GAMA,2.3456304,16.2882,0.048,25.726517,0.41454747,0.66322446,15.926526,2.9682999
1062,290396,GAMA,4.5898185,17.01276,0.052,33.270004,0.4138363,0.24322987,2.3054802,10.386715
1063,290423,GAMA,2.3762047,18.920557,0.046,108.97034,0.39306593,0.17208785,7.6279893,8.680565
1064,296599,GAMA,7.065133,15.879879,0.091,64.11896,0.4140087,0.25400656,14.699612,5.9656744
1065,296638,GAMA,3.614807,14.948196,0.097,143.41725,0.6269029,0.6690612,14.417692,1.369179
1066,296639,GAMA,2.809678,15.930989,0.097,55.539062,0.16258493,0.10442698,19.363094,2.6118433
1067,296677,GAMA,3.054974,13.987751,0.095,98.25702,0.43300888,0.53263986,15.102574,0.92689294
1068,296685,GAMA,5.6284375,16.778387,0.093,68.25198,0.09784516,0.11395496,7.83322,6.008527
1069,296713,GAMA,1.5600792,19.396942,0.098,154.7443,0.18272294,0.11782569,6.9371367,4.03012
1070,296725,GAMA,2.4630935,16.62304,0.108,57.46895,0.55177116,0.63897324,11.2454815,4.0449862
1071,296742,GAMA,2.4498518,16.021988,0.089,119.66153,0.39820978,0.44375432,10.488009,3.2301354
1072,296798,GAMA,0.816229,18.59255,0.089,38.44255,0.1693165,0.36753744,4.041188,3.8404837
1073,296829,GAMA,2.3008347,16.675062,0.103,139.76584,0.48091686,0.47866833,8.048403,3.3207703
1074,296847,GAMA,4.724205,17.156002,0.098,107.44382,0.53962487,0.5668855,11.077151,6.6942263
1075,296848,GAMA,3.8262904,18.062294,0.096,164.61,0.6285029,0.2358045,6.5212417,13.740532
1076,296927,GAMA,3.8228638,15.194608,0.083,139.40414,0.22084992,0.13240415,18.974085,3.0380833
1077,296934,GAMA,2.6149714,16.28095,0.083,73.450485,0.07933718,0.22848308,19.42599,5.1375694
1078,297053,GAMA,2.4492023,16.009462,0.093,82.07507,0.19255346,0.27781785,16.370205,3.5993598
1079,297557,GAMA,1.7027377,18.576523,0.07,26.240005,0.43011862,0.55892694,4.8313036,4.8689446
1080,297633,GAMA,4.6005974,15.6779,0.075,7.1213074,0.19916621,0.23952311,12.94008,2.6173823
1081,297667,GAMA,3.6842356,16.428764,0.067,21.164795,0.69717765,0.72348154,8.865789,2.7359214
1082,297694,GAMA,3.8635678,18.349594,0.064,40.77275,0.06466426,0.036146104,4.499348,9.89695
1083,297705,GAMA,2.4725657,17.843967,0.064,71.53139,0.7802254,0.7865477,17.379457,5.53278
1084,298042,GAMA,2.5692081,17.204031,0.103,134.35368,0.80705005,0.82065463,9.059619,4.182704
1085,298106,GAMA,3.7055295,18.195454,0.1,23.168259,0.45664656,0.4793697,10.230714,8.342479
1086,298114,GAMA,3.5445654,15.9723835,0.113,2.365448,0.2996153,0.41685396,13.428136,2.7621477
1087,298190,GAMA,1.9242843,19.908655,0.104,69.55145,0.23214737,0.31264377,2.2393234,6.7820683
1088,298572,GAMA,2.3743997,16.566778,0.087,17.201004,0.66816324,0.7418089,18.247707,3.4189167
1089,298590,GAMA,3.4949691,15.164936,0.085,52.46492,0.18613684,0.1252212,13.223362,2.0046096
1090,298591,GAMA,1.584962,15.0269575,0.084,16.14035,0.3063188,0.5952293,23.342798,2.2809038
1091,298612,GAMA,5.3498735,16.58927,0.085,46.845932,0.56632614,0.57277626,17.990576,4.3729787
1092,298665,GAMA,1.3026122,18.735273,0.099,150.39,0.30446517,0.35442913,4.8027954,4.5394535
1093,298666,GAMA,6.659689,14.676598,0.102,10.117279,0.6571671,0.53967106,9.097197,4.076784
1094,298738,GAMA,3.8160987,16.168116,0.095,4.2604523,0.260479,0.34504962,3.495888,3.5185795
1095,298862,GAMA,2.6327457,16.063307,0.104,0.06488037,0.465036,0.4314642,11.802609,3.626883
1096,298888,GAMA,3.8037288,17.536732,0.108,18.314209,0.45390192,0.32291788,11.847863,6.4036975
1097,298980,GAMA,3.0545187,15.544935,0.102,156.70042,0.28881612,0.30515832,16.19162,1.9351985
1098,300350,GAMA,3.9037879,17.646238,0.109,115.637405,0.053931426,0.03516078,13.382817,6.0325847
1099,300372,GAMA,1.2973837,17.893353,0.14,99.21126,0.13932782,0.14280128,14.884361,4.1948457
1100,300406,GAMA,3.6442816,15.157921,0.121,51.240997,0.15046023,0.18521297,16.650185,1.8513473
1101,300411,GAMA,3.114165,15.3396435,0.117,135.48814,0.1665544,0.15220046,14.314201,1.9742432
1102,300477,GAMA,4.541615,16.887127,0.106,68.29805,0.16038008,0.085217476,20.737234,4.6700873
1103,300613,GAMA,3.6937928,16.752003,0.097,72.9895,0.6026292,0.5042228,16.279863,4.6515293
1104,300691,GAMA,1.8411875,16.184332,0.095,45.863174,0.11496996,0.2361725,9.402499,3.929605
1105,300787,GAMA,2.3921092,15.806478,0.086,123.75597,0.2605853,0.33058178,12.169649,1.556191
1106,300821,GAMA,2.863273,16.101782,0.078,110.49582,0.19911152,0.27112097,12.444413,4.211324
1107,300887,GAMA,9.751873,15.206048,0.076,155.58084,0.6034613,0.59530914,15.197803,2.7605038
1108,301098,GAMA,5.6371317,16.63497,0.091,179.24718,0.7140961,0.67892087,12.889738,4.563432
1109,301191,GAMA,2.7557607,15.1035595,0.084,59.83348,0.33337948,0.4696452,22.494837,2.35749
1110,301199,GAMA,1.6971308,16.15243,0.084,53.548187,0.2200018,0.42040902,14.406924,3.9551518
1111,301201,GAMA,3.9430661,16.218054,0.088,157.42444,0.7829465,0.49842072,20.80004,2.1349819
1112,301346,GAMA,2.5996332,15.799603,0.116,70.09152,0.3922427,0.4677366,11.1822605,2.0608552
1113,301381,GAMA,3.9634857,15.624264,0.116,94.42938,0.30417427,0.17423761,13.735266,5.2394986
1114,301382,GAMA,2.441376,16.513065,0.116,120.36972,0.5659084,0.45141125,12.649003,26.883858
1115,301519,GAMA,2.0831707,16.681955,0.099,55.30136,0.08572449,0.070099235,10.292985,3.3405266
1116,301799,GAMA,1.9578248,17.38423,0.127,147.2591,0.47519028,0.5119429,7.7539215,3.1383405
1117,301885,GAMA,7.374425,15.436896,0.121,168.30287,0.39967224,0.40314996,16.59491,2.5106626
1118,301937,GAMA,2.6787078,15.955011,0.118,72.94733,0.16890854,0.2024852,11.765453,3.8953283
1119,301994,GAMA,1.7738512,16.99296,0.102,89.83441,0.30052775,0.5061487,12.675754,4.0859394
1120,302657,GAMA,3.9228938,17.501663,0.077,117.53,0.5816559,0.62878525,7.299282,10.978277
1121,302684,GAMA,1.6841902,16.750729,0.078,20.11435,0.32560584,0.47783762,13.749789,2.162395
1122,302810,GAMA,3.7991314,16.12621,0.057,75.45114,0.8170782,0.76329285,13.815988,2.7911093
1123,302846,GAMA,3.6264653,15.802354,0.051,10.678009,0.43523672,0.47616345,13.642708,1.3985785
1124,302973,GAMA,2.2335277,18.30274,0.065,112.70999,0.5072029,0.4784606,13.233774,7.166961
1125,302994,GAMA,3.5692787,16.771923,0.075,48.97792,0.7630538,0.56240946,9.469776,3.341323
1126,303099,GAMA,4.067595,14.676191,0.086,41.080704,0.11305834,0.060621977,25.622023,5.344067
1127,318936,GAMA,5.52831,16.323832,0.102,21.480362,0.29340357,0.21421862,12.476541,5.0923934
1128,319018,GAMA,3.5258887,16.289366,0.119,8.650528,0.4082477,0.18701094,5.298869,16.133335
1129,319020,GAMA,4.297393,16.39317,0.119,65.73053,0.835486,0.79589427,8.258642,4.2797956
1130,319049,GAMA,2.4104884,17.066881,0.124,107.94,0.6929797,0.58589137,18.22138,2.7450387
1131,319057,GAMA,2.9682312,16.305738,0.121,82.16754,0.50902504,0.5314748,22.683197,3.4937773
1132,319059,GAMA,1.0021106,17.210243,0.119,59.197754,0.27508816,0.47696304,10.5960455,5.454365
1133,319060,GAMA,1.5370935,15.887676,0.124,147.06625,0.33394173,0.6060396,11.142727,2.9803512
1134,319064,GAMA,3.9842837,15.858953,0.126,29.75,0.7049196,0.6324198,12.335235,4.490587
1135,319067,GAMA,3.1731424,15.033941,0.126,23.00946,0.4421446,0.40331817,11.2542515,3.0115888
1136,319070,GAMA,2.8680522,14.947658,0.126,55.922775,0.220358,0.23190844,6.359623,2.5050902
1137,319139,GAMA,2.3937824,17.918846,0.125,81.81442,0.4520105,0.5351864,8.346413,5.6600957
1138,319150,GAMA,1.5773574,17.938944,0.121,70.9259,0.26777196,0.29801416,7.436887,5.486545
1139,319157,GAMA,1.4966459,16.773523,0.107,157.20306,0.4266633,0.75282544,13.290005,4.219407
1140,319196,GAMA,1.6107248,16.660484,0.104,134.43044,0.07997759,0.1642623,4.2465672,4.3082647
1141,319197,GAMA,1.6898489,16.569212,0.106,63.904587,0.3310362,0.50402826,10.171667,3.467011
1142,319231,GAMA,4.0142574,15.1975155,0.108,175.35782,0.11518932,0.13518858,10.442664,1.8739328
1143,319243,GAMA,1.3544486,18.499014,0.107,179.877,0.028844267,0.07681048,5.0494604,3.0216854
1144,319272,GAMA,4.2091885,17.248718,0.1,146.12009,0.81330305,0.41292125,8.034772,6.8124614
1145,319290,GAMA,1.6499959,17.416409,0.108,7.7438354,0.1281539,0.43715382,13.299916,10.398754
1146,319293,GAMA,2.182277,16.769894,0.109,76.77121,0.06601167,0.08431947,10.427769,4.6978617
1147,319299,GAMA,5.155709,15.494165,0.106,108.52103,0.364572,0.39761204,23.891851,3.2434087
1148,319381,GAMA,7.3416615,14.442084,0.089,126.594894,0.4804895,0.50385153,10.702081,3.5792084
1149,319385,GAMA,2.1875312,16.865957,0.089,108.002914,0.40543696,0.44712836,12.560182,3.3648398
1150,319393,GAMA,2.2128754,17.159746,0.089,52.12561,0.52380276,0.5871404,5.7148404,7.074865
1151,319395,GAMA,3.1671553,15.671144,0.09,62.903046,0.16930772,0.15732908,16.18705,3.305068
1152,319397,GAMA,2.276379,15.983868,0.09,45.63968,0.1417636,0.24203742,19.550488,4.4364104
1153,319400,GAMA,2.2990265,15.979095,0.089,173.13033,0.523487,0.5512215,11.745304,2.4444668
1154,319402,GAMA,2.5245423,15.292402,0.089,34.161224,0.22305398,0.3614558,18.019697,2.44849
1155,319452,GAMA,1.7607929,16.148073,0.083,10.924973,0.11385214,0.21834433,18.379215,2.9220042
1156,319453,GAMA,3.9051175,16.211369,0.083,125.95587,0.30827132,0.38593853,20.783205,4.5812383
1157,319499,GAMA,3.4867017,17.262741,0.08,70.270004,0.5846922,0.6759129,15.171807,9.021975
1158,320068,GAMA,3.3981261,16.906803,0.068,116.4917,0.3124271,0.2793808,19.774202,4.360299
1159,320124,GAMA,4.012214,18.185785,0.067,52.257935,0.35410374,0.368559,7.8805246,11.239909
1160,320254,GAMA,2.3164542,16.821377,0.079,53.825607,0.52438843,0.52713317,10.016352,2.2699697
1161,320281,GAMA,3.246075,15.629686,0.078,120.29402,0.4051909,0.3301289,14.601193,3.8781714
1162,321022,GAMA,2.2697804,18.093094,0.088,63.421265,0.6498889,0.4616413,16.297588,5.639478
1163,321035,GAMA,2.0108411,16.701612,0.089,33.383972,0.23805605,0.37135285,20.91352,4.0283484
1164,321059,GAMA,4.161435,13.595148,0.089,61.646484,0.5647875,0.47340822,29.485159,1.405245
1165,321146,GAMA,1.6347392,16.784513,0.087,107.39281,0.15281646,0.23922324,13.422023,5.4087434
1166,321207,GAMA,2.909328,18.27407,0.094,33.31613,0.7421021,0.35636503,8.177837,6.9925675
1167,322910,GAMA,4.4590607,16.10806,0.114,135.08258,0.1798215,0.15379757,12.433601,3.7476504
1168,323133,GAMA,1.3013579,19.257896,0.144,38.036438,0.28059813,0.25534403,12.918264,3.125479
1169,323194,GAMA,2.4730444,16.833817,0.122,100.11801,0.23207009,0.28905815,14.6533985,4.797477
1170,323224,GAMA,2.9673653,16.603252,0.102,113.83327,0.049221445,0.08084649,9.88337,4.397427
1171,323242,GAMA,1.8177258,16.416008,0.111,65.970764,0.096898176,0.20707065,9.2449665,3.7871327
1172,323329,GAMA,1.7589842,16.117409,0.09,151.71,0.47649637,0.511701,13.004052,3.774021
1173,323504,GAMA,7.0894213,15.252905,0.08,151.8245,0.12817712,0.063324034,20.485502,9.351531
1174,323505,GAMA,3.471606,16.681019,0.083,102.97868,0.7661052,0.8058686,13.691783,3.759451
1175,323507,GAMA,2.919748,17.251823,0.081,86.966125,0.046566002,0.033266068,8.78898,8.113325
1176,323541,GAMA,0.82344323,16.866682,0.083,11.840149,0.27022547,0.6366793,7.656117,5.3874006
1177,323558,GAMA,3.418117,14.697619,0.084,176.45601,0.38471773,0.3217525,18.314896,3.9137986
1178,323566,GAMA,1.3174098,16.860712,0.085,127.278336,0.116521396,0.22237718,9.845785,4.0089273
1179,323575,GAMA,3.590949,17.34291,0.085,16.449997,0.82079893,0.44606048,5.365084,7.0120587
1180,323577,GAMA,3.3683176,17.940624,0.085,101.71477,0.00024253782,0.0016198754,5.96357,6.9208875
1181,323593,GAMA,3.8170185,15.245713,0.085,116.11931,0.21904822,0.31331742,9.936156,1.6220629
1182,323854,GAMA,2.5103235,15.666157,0.085,58.23674,0.39437905,0.49087268,12.211243,3.679091
1183,323855,GAMA,6.153391,15.075162,0.083,82.759995,0.20630684,0.20505702,11.886051,2.3183432
1184,323874,GAMA,3.210427,18.001614,0.076,89.94949,0.0,0.0,5.587965,6.537016
1185,323888,GAMA,1.7437031,18.785162,0.078,67.84784,2.220446e-16,0.0,8.971368,3.3212106
1186,324157,GAMA,0.6830036,18.544252,0.111,34.570007,0.038337935,0.13376838,6.492964,4.711453
1187,324179,GAMA,1.5107579,16.656572,0.118,0.3243103,0.38067046,0.43528998,8.350001,3.5447965
1188,324323,GAMA,1.6248059,17.409739,0.124,97.95,0.4210265,0.41796076,8.828128,4.531017
1189,324351,GAMA,1.3588195,16.77621,0.141,117.44437,0.49111506,0.68172765,11.158278,4.304098
1190,324753,GAMA,1.8912325,18.831486,0.074,132.26007,0.0,0.0,13.257428,3.9001908
1191,324799,GAMA,1.0251702,18.738306,0.063,117.57526,0.31370658,0.3710394,12.354243,3.2160304
1192,324865,GAMA,6.0117006,16.84658,0.06,14.856155,0.6273472,0.41587663,12.84664,4.979718
1193,324963,GAMA,4.1301246,16.368351,0.059,37.456467,0.115114585,0.11443305,19.952171,8.114298
1194,325001,GAMA,3.3316255,18.196684,0.057,68.59183,0.6829391,0.3270296,11.657873,4.7343082
1195,325007,GAMA,3.4872088,14.838777,0.067,60.14711,0.2646708,0.23711306,15.169754,2.203524
1196,325321,GAMA,2.428284,16.108871,0.073,2.7099915,0.3821648,0.5491819,12.0898075,4.2162747
1197,325376,GAMA,3.3486156,17.009932,0.063,1.5499878,0.30086198,0.46324533,4.286113,9.4445505
1198,325378,GAMA,2.949147,15.91087,0.056,131.23885,0.3146967,0.31583917,7.1220703,3.5660117
1199,325390,GAMA,1.7409754,18.97607,0.062,136.23,0.3414792,0.194475,2.9175541,6.435785
1200,325441,GAMA,1.0851725,19.499584,0.079,68.30368,0.0,0.0,8.688422,2.3902056
1201,325467,GAMA,2.2762258,16.124414,0.071,167.14433,0.19381934,0.3062899,10.097804,3.5014215
1202,325533,GAMA,4.2056746,16.371681,0.088,76.605286,0.450907,0.41937172,12.975754,2.4904635
1203,325536,GAMA,3.20287,16.226639,0.095,72.33127,0.61279756,0.69400465,21.410948,4.407035
1204,345646,GAMA,6.2970834,17.600573,0.154,171.98952,0.10771567,0.05048561,13.382946,11.354961
1205,345682,GAMA,3.1859052,16.518637,0.141,111.811325,0.4612403,0.41106105,9.85967,5.9974046
1206,345754,GAMA,4.67018,14.953851,0.195,22.978134,0.48065603,0.30982542,14.804688,9.229325
1207,345758,GAMA,2.997747,15.509433,0.195,155.77988,0.10297255,0.08408511,15.626945,1.7204963
1208,345767,GAMA,3.5226398,15.85412,0.195,82.71866,0.151744,0.23166436,21.454857,3.512096
1209,345820,GAMA,1.6807613,16.329992,0.19,0.071380615,0.1848644,0.21238571,8.502187,3.3691578
1210,345845,GAMA,4.6855903,15.187892,0.17,53.41931,0.1148312,0.14977157,13.170334,2.018112
1211,345848,GAMA,2.4911892,16.2175,0.176,143.21265,0.051430993,0.08809036,14.371045,3.9766872
1212,346046,GAMA,1.7578138,16.454342,0.071,177.64569,0.21204051,0.38007164,11.409516,2.8757012
1213,346257,GAMA,1.1927356,18.027498,0.076,6.6362457,0.18315236,0.47068983,8.017589,5.1402793
1214,346440,GAMA,0.9824995,18.034813,0.091,84.66089,0.1101415,0.13620186,5.674665,3.0619018
1215,346475,GAMA,2.3768165,17.466581,0.09,112.42334,0.79260707,0.799622,16.790693,2.6155639
1216,346504,GAMA,1.1142558,16.95871,0.088,103.92671,0.11991044,0.3151204,10.500978,2.8049235
1217,346623,GAMA,1.467655,16.747879,0.095,45.432236,0.084285125,0.2723438,10.585237,4.660872
1218,346680,GAMA,5.0122595,16.757858,0.089,0.03756714,0.732051,0.5426875,11.313655,3.8827326
