,catid,ra_obj,dec_obj,z_spec,fillflag
1739,373161,139.703792103,1.21978500929,0.08914,30
1740,373162,139.712190759,1.14286926496,0.08613,30
1741,373157,139.692797224,1.14663014496,0.08045,30
1742,373158,139.693041024,1.14429121206,0.08061,30
1743,373171,139.741069023,1.15889287266,0.08815,30
1744,373233,140.002918234,1.26800561511,0.08762,30
1745,373254,140.126343576,1.32293037706,0.08921,30
1746,375561,129.879701015,1.23177648707,0.22475,30
1747,375612,130.025482506,1.40524323663,0.07246,30
1748,375673,130.054129917,1.35739977866,0.05007,30
1749,375787,130.683857395,1.34307510303,0.0765,30
1750,375789,130.693231723,1.35583277889,0.07847,30
1751,375792,130.750795706,1.35637141315,0.07785,30
1752,375818,130.895845374,1.45249981747,0.0502,30
1753,375910,131.386893941,1.30097140077,0.06974,30
1754,375911,131.386435253,1.30218693499,0.07031,30
1755,376050,131.692390016,1.40618013549,0.06088,30
1756,376107,132.018361698,1.35567173112,0.06755,30
1757,376111,132.046555901,1.35066800232,0.06812,30
1758,376113,132.076344984,1.38640056659,0.06667,30
1759,376115,132.088816451,1.40261297136,0.06643,30
1760,376120,132.104535887,1.50379414025,0.09487,30
1761,376119,132.093289512,1.41864864503,0.06781,30
1762,376122,132.11521628,1.4943005355,0.09457,30
1763,376188,132.402884337,1.44543901807,0.08741,30
1764,376591,134.319327546,1.44266106093,0.06956,30
1765,376593,134.3364133,1.45961151094,0.07075,30
1766,377463,137.780528447,1.61286940466,0.07938,30
1767,377464,137.782656422,1.63363538002,0.08003,30
1768,377925,139.60625232,1.64499839958,0.09189,30
1769,377957,139.661397187,1.64803223399,0.09331,30
1770,377959,139.699464858,1.55604897181,0.0784,30
1771,377960,139.702108861,1.55528671118,0.07907,30
1772,377970,139.665116966,1.64200357985,0.09287,30
1773,378106,140.611363233,1.66470099515,0.08612,30
1774,378109,140.650248607,1.59020268783,0.08992,30
1775,378110,140.651638429,1.59461878387,0.08972,30
1776,380672,129.485036892,1.79693150731,0.07266,30
1777,380713,129.589209305,1.75902464152,0.07289,30
1778,380732,129.838625327,1.72452737252,0.07284,30
1779,380735,129.745280344,1.74037790873,0.07284,30
1780,380968,130.836735412,1.80499137355,0.07632,30
1781,381001,130.978007892,1.87580929059,0.07673,30
1782,381016,130.978747978,1.88876332182,0.0769,30
1783,381068,131.353129901,1.79744706179,0.07563,30
1784,381107,131.511679167,1.90625151376,0.07615,30
1785,381235,131.704999926,1.7194792107,0.05108,30
1786,381294,131.985237385,1.75501042812,0.06631,30
1787,381355,132.344438998,1.76890782614,0.06902,30
1788,381356,132.352486013,1.74735598188,0.06916,30
1789,381360,132.392000981,1.73234274694,0.06872,30
1790,381357,132.369715708,1.74091908753,0.06836,30
1791,381417,132.658207661,1.84917351358,0.06883,30
1792,382398,136.467317472,2.07305175155,0.09339,30
1793,383020,139.591102424,2.15269884829,0.08647,30
1794,383021,139.593565332,2.15112100767,0.08982,30
1795,383049,139.643206492,2.04920419973,0.08724,30
1796,383105,139.898472591,2.12929570183,0.08647,30
1797,383148,140.079139572,2.18171564557,0.09085,30
1798,386213,130.613205951,2.12030714378,0.09598,30
1799,386227,130.629768116,2.1332346107,0.07484,30
1800,386261,131.072009893,2.15017783166,0.07769,30
1801,386262,131.074282202,2.15074012779,0.07717,30
1802,386264,131.117946149,2.11458274645,0.07895,30
1803,386265,131.152487759,2.11961669042,0.07681,30
1804,386278,131.279937753,2.21518197436,0.07509,30
1805,386295,131.325529081,2.20837989704,0.07589,30
1806,386317,131.447927977,2.18742940251,0.07882,30
1807,386318,131.452193533,2.22527369184,0.07492,30
1808,386481,132.53843131,2.26838247836,0.06823,30
1809,386494,132.555129952,2.27329049617,0.06765,30
1810,386595,133.050463759,2.25935793764,0.09545,30
1811,386601,133.054195988,2.26779247603,0.09587,30
1812,386679,133.553683225,2.3333292847,0.09985,30
1813,387041,134.970991326,2.27225761498,0.09832,30
1814,387049,134.976001934,2.27101998948,0.09834,30
1815,387548,136.770705138,2.47981600508,0.05127,30
1816,387680,137.409470086,2.41092395931,0.0977,30
1817,387681,137.413827097,2.40762355044,0.09736,30
1818,387682,137.415201997,2.40513150119,0.09809,30
1819,388387,139.814590515,2.55353158552,0.05874,30
1820,388425,139.949306467,2.53289996119,0.08834,30
1821,388479,140.330962903,2.51288314406,0.08821,30
1822,388496,140.313436201,2.5259254127,0.0883,30
1823,388512,140.389302465,2.49660350499,0.08444,30
1824,388511,140.375653284,2.61308195506,0.08671,30
1825,396582,174.205964665,1.43362203073,0.07353,30
1826,396599,174.208448876,1.42428219648,0.07444,30
1827,396613,174.308232118,1.47370207065,0.07485,30
1828,396618,174.356108937,1.40957599901,0.07386,30
1829,396634,174.240068614,1.43407037831,0.07376,30
1830,396707,174.685021223,1.54182909415,0.0761,30
1831,396739,174.923094891,1.49729552713,0.07615,30
1832,396734,174.844201598,1.48874720044,0.07707,30
1833,396744,174.976526546,1.46294156753,0.07697,30
1834,396742,174.963214724,1.47585602896,0.07667,30
1835,396753,174.921229627,1.48149599568,0.07533,30
1836,396766,174.915041832,1.51995918389,0.07688,30
1837,396800,175.026641508,1.51982485108,0.07547,30
1838,396797,175.006732032,1.49597673593,0.07515,30
1839,396838,175.270063525,1.58938834923,0.07607,30
1840,397035,176.367351636,1.54808134647,0.07506,30
1841,397036,176.374668172,1.54799062959,0.07484,30
1842,397037,176.398810725,1.53728626783,0.07548,30
1843,397446,178.144266002,1.45276959929,0.09153,30
1844,397466,178.133192995,1.46038621761,0.09171,30
1845,397489,178.330602211,1.56476918527,0.07608,30
1846,397493,178.325234552,1.55462501417,0.07672,30
1847,402422,175.110369021,1.9864528422,0.07734,30
1848,402423,175.107183464,1.9945099323,0.07542,30
1849,402573,176.020856384,1.84952244676,0.09843,30
1850,402757,177.083235693,1.95027913535,0.09415,30
1851,402823,177.5150385,1.95106675691,0.09143,30
1852,402885,177.822314421,1.92493588463,0.08954,30
1853,417369,130.100817934,2.16776228706,0.04991,30
1854,417395,130.574497999,2.20645043699,0.09602,30
1855,417396,130.569069598,2.20564374581,0.09633,30
1856,417411,130.705703042,2.20131343945,0.06321,30
1857,417413,130.719851785,2.21483936372,0.06237,30
1858,417445,131.201287055,2.27147930475,0.07778,30
1859,417448,131.095907411,2.27778137237,0.05012,30
1860,417471,131.262222361,2.27421547131,0.07751,30
1861,417481,131.26584619,2.30397934668,0.07736,30
1862,417496,131.244271208,2.29715021321,0.07464,30
1863,417515,131.535889514,2.29014020581,0.07514,30
1864,417516,131.537703718,2.30863264166,0.07727,30
1865,417531,131.733288565,2.24883563248,0.05887,30
1866,417530,131.728354292,2.24936994123,0.06019,30
1867,418104,134.957994532,2.56980957033,0.09121,30
1868,418439,136.071368054,2.46605291052,0.07041,30
1869,418737,137.563954695,2.6064514228,0.09835,30
1870,418738,137.568070145,2.59626727563,0.09729,30
1871,418740,137.57748089,2.61313517083,0.09807,30
1872,418742,137.58615688,2.62716372912,0.09757,30
1873,418743,137.588508572,2.59327476936,0.09791,30
1874,418951,138.259616435,2.63499530742,0.09075,30
1875,419042,138.465628849,2.68674136618,0.09071,30
1876,419070,138.632825764,2.71124564928,0.08931,30
1877,419280,139.68199522,2.68111226144,0.08561,30
1878,419291,139.667720476,2.69452435092,0.08637,30
1879,419412,140.172011379,2.8511600834,0.05634,30
1880,419455,140.164111069,2.86433789256,0.05647,30
1881,422298,130.222108611,2.49310428927,0.08005,30
1882,422327,130.414324717,2.58547749814,0.049,30
1883,422333,130.435419917,2.61967395317,0.04986,30
1884,422527,131.439419537,2.57198435543,0.07664,30
1885,422532,131.463921333,2.57160759402,0.07837,30
1886,422596,131.772012106,2.72105613371,0.02765,30
1887,422628,131.698057933,2.64509523861,0.07649,30
1888,422641,131.783493008,2.61198168427,0.06003,30
1889,422830,132.555106795,2.68205545586,0.05932,30
1890,422831,132.556877232,2.70740251244,0.05937,30
1891,423522,135.380208488,2.89861095214,0.07118,30
1892,423523,135.3804626,2.90311911969,0.07074,30
1893,423727,136.709461672,2.95654250999,0.05662,30
1894,423728,136.721275885,2.93021355187,0.05653,30
1895,423792,137.831952289,2.99738177877,0.09923,30
1896,423794,137.841547559,2.98660664545,0.09797,30
1897,425906,131.35051595,2.9871639719,0.07793,30
1898,425907,131.361905452,2.99126081523,0.07996,30
1899,425914,131.480583718,2.98383576974,0.07799,30
1900,425915,131.498121292,2.98740738392,0.07817,30
1901,514215,140.490329011,2.69703506096,0.08639,30
1902,514216,140.48341831,2.71300468462,0.0861,30
1903,514242,140.603797078,2.70772617776,0.08663,30
1904,516803,129.097450688,2.21948636637,0.05965,30
1905,517212,131.358379545,2.48459649439,0.0765,30
1906,517213,131.356423916,2.54598299631,0.07748,30
1907,517214,131.364770379,2.46581333606,0.07777,30
1908,517216,131.397918653,2.45592844,0.07316,30
1909,517236,131.470988925,2.45631374502,0.07777,30
1910,517800,133.771954974,2.54239168805,0.07035,30
1911,517801,133.768985429,2.54453208088,0.07051,30
1912,518042,134.797943641,2.5750360272,0.09473,30
1913,518044,134.808666522,2.57949260438,0.0947,30
1914,518135,135.13737637,2.65701167224,0.09863,30
1915,518366,136.020341755,2.79704668478,0.0548,30
1916,518526,136.779189196,2.81379531892,0.09975,30
1917,518714,137.715427168,2.86211431715,0.09774,30
1918,518715,137.716089053,2.87515461112,0.09803,30
1919,518786,138.027473196,2.81435497417,0.06877,30
1920,521637,130.144194965,2.69642211911,0.06677,30
1921,521658,130.1482808,2.67775065356,0.06687,30
1922,521766,131.028530465,2.9387828162,0.07687,30
1923,521767,131.033062082,2.9453702959,0.07716,30
1924,521789,131.228550437,2.82467242927,0.0757,30
1925,521824,131.331044393,2.95997203624,0.07849,30
1926,521861,131.435888314,2.84347997913,0.07699,30
1927,521862,131.448259144,2.85356557642,0.07701,30
1928,521864,131.475267749,2.9694975396,0.07602,30
1929,521891,131.619692722,2.95607544928,0.09784,30
1930,521892,131.624388768,2.95602911756,0.09779,30
1931,521976,131.969389586,2.9527237767,0.06045,30
1932,521994,131.997998274,2.92913084742,0.05909,30
1933,522016,131.998112661,2.90797843569,0.05873,30
1934,522099,132.421433278,2.97598898628,0.05862,30
1935,522105,132.480721039,2.87410451985,0.05954,30
1936,663330,140.209599812,-0.97845347294,0.07434,30
1937,460305,211.54382335,-1.67882720693,0.03435,30
1938,460768,213.802675202,-1.73011501448,0.0481,30
1939,460845,213.91160201,-1.59376997617,0.04843,30
1940,460847,213.928708179,-1.76745268743,0.09791,30
1941,460848,213.936250031,-1.60263644423,0.04834,30
1942,460868,213.987747822,-1.61559335585,0.04801,30
1943,463267,212.331237345,-1.19178915607,0.08326,30
1944,463274,212.32055392,-1.198187681,0.0829,30
1945,463349,212.538357113,-1.36245025277,0.07903,30
1946,463492,213.265586691,-1.35801860874,0.07663,30
1947,463501,213.262612153,-1.34003180646,0.07651,30
1948,484683,212.062387938,-1.98589603193,0.08296,30
1949,484690,212.07429641,-1.97285435834,0.08303,30
1950,484691,212.083545592,-1.97354179254,0.08335,30
1951,484818,212.813526279,-1.90407497637,0.04992,30
1952,484838,212.777681626,-1.90559417751,0.0475,30
1953,485070,213.907833716,-1.97113485563,0.08018,30
1954,485099,214.027591532,-1.77265471973,0.09755,30
1955,485100,214.027776374,-1.77365529036,0.09789,30
1956,485110,213.93139807,-1.77572190064,0.0984,30
1957,485309,214.841874017,-1.78510630264,0.05576,30
1958,485437,215.696084094,-1.86956962729,0.09049,30
1959,485438,215.697640913,-1.86916535249,0.09202,30
1960,485478,215.752891493,-1.93582116606,0.08228,30
1961,485479,215.757834792,-1.93752275022,0.08258,30
1962,485583,216.579562198,-1.85841410144,0.05656,30
1963,485584,216.584456181,-1.8436975222,0.05636,30
1964,485714,217.041696387,-1.81563311621,0.05394,30
1965,485721,217.025819248,-1.82185067583,0.05306,30
1966,485825,217.543524606,-1.70572647086,0.05199,30
1967,485870,217.657654091,-1.79872012674,0.05277,30
1968,485871,217.706296906,-1.86309886903,0.05386,30
1969,485878,217.67574087,-1.82831839273,0.05284,30
1970,485887,217.758934202,-1.78660627955,0.05113,30
1971,485891,217.79341596,-1.75828982533,0.05715,30
1972,485897,217.743522801,-1.8599557673,0.05332,30
1973,485909,217.688528551,-1.75988125621,0.07283,30
1974,485927,217.819158968,-1.75596689285,0.05587,30
1975,485974,218.023945495,-1.83005783664,0.05758,30
1976,485988,218.034721034,-1.84927442521,0.05471,30
1977,486300,219.351296238,-1.72032878614,0.04609,30
1978,486299,219.338085758,-1.7176127903,0.04597,30
1979,486432,219.920639744,-1.79228576225,0.07997,30
1980,486433,219.926553246,-1.80051895838,0.08006,30
1981,486587,220.359823071,-1.73435530096,0.07789,30
1982,486787,221.546504794,-1.79556776839,0.08077,30
1983,486864,221.918208937,-1.74771805033,0.07689,30
1984,486888,221.860026676,-1.77772131328,0.08293,30
1985,487114,222.997021976,-1.57378930765,0.09846,30
1986,491581,212.534814199,-1.37827050243,0.07974,30
1987,491676,212.595585195,-1.43976270133,0.07776,30
1988,491693,212.836186495,-1.51904881265,0.04925,30
1989,491746,213.153210298,-1.44275106209,0.07083,30
1990,491767,213.158374657,-1.43969440929,0.07022,30
1991,491774,213.253587459,-1.44368104962,0.07369,30
1992,491787,213.236273431,-1.45194207438,0.07699,30
1993,491847,213.495879058,-1.42640906297,0.0381,30
1994,492193,215.249284965,-1.43576523773,0.08346,30
1995,492208,215.265867559,-1.45951704241,0.08269,30
1996,492221,215.383965843,-1.35282759265,0.08371,30
1997,492380,216.452219193,-1.48296232961,0.05554,30
1998,492410,216.475602532,-1.48237938145,0.09068,30
1999,492435,216.475130505,-1.49201426568,0.09076,30
2000,492485,216.897558204,-1.39036632123,0.09889,30
2001,492484,216.895451232,-1.39711720287,0.09839,30
2002,492512,216.953503811,-1.3051950052,0.07322,30
2003,492513,216.952525718,-1.30651825514,0.07317,30
2004,492616,217.213840411,-1.4312278465,0.05474,30
2005,492696,217.896821337,-1.46518276768,0.08979,30
2006,492713,217.913504314,-1.30019624376,0.09247,30
2007,492764,218.320037899,-1.25259906137,0.08185,30
2008,492775,218.313040715,-1.34570802393,0.09339,30
2009,492819,218.452703516,-1.35118631187,0.07218,30
2010,492918,218.847920187,-1.39107390975,0.05619,30
2011,492943,218.87632933,-1.4047025114,0.0551,30
2012,493032,219.297403413,-1.4246331936,0.05691,30
2013,493592,221.613382098,-1.37753083557,0.0763,30
2014,493609,221.70657734,-1.29637545939,0.07633,30
2015,493610,221.733516834,-1.29287966548,0.07692,30
2016,493779,222.417786211,-1.28611751147,0.07581,30
2017,493778,222.41450974,-1.28875165671,0.07666,30
2018,493963,223.256511547,-1.25671709748,0.06804,30
2019,493965,223.273562082,-1.24757643514,0.06752,30
2020,496920,211.81285618,-1.13880384766,0.05142,30
2021,496925,211.809813666,-1.14602994238,0.05207,30
2022,497003,213.256219453,-1.1116301382,0.07587,30
2023,497002,213.278597789,-1.1210844647,0.07696,30
2024,497007,213.342533458,-1.1267690677,0.0705,30
2025,497008,213.352230602,-1.1046899547,0.06995,30
2026,497037,213.776792929,-1.1252949002,0.07701,30
2027,504149,214.25483905,-1.97562887133,0.09121,30
2028,504620,216.559214566,-1.92805309107,0.0563,30
2029,504630,216.555139881,-1.9280175696,0.0542,30
2030,505437,219.852295074,-1.97813666219,0.08016,30
2031,505438,219.859036683,-1.99014302241,0.08022,30
2032,505538,220.228914818,-1.86849426671,0.0799,30
2033,505901,222.029784429,-1.91172756166,0.0574,30
2034,506006,222.651398137,-1.78115918199,0.02682,30
2035,506127,223.226532695,-1.9127405694,0.08396,30
2036,507719,214.305024518,-1.57595853281,0.09505,30
2037,507720,214.310748265,-1.57879448609,0.09434,30
2038,507832,214.638249516,-1.57156350165,0.0595,30
2039,507899,214.842031822,-1.68231131305,0.08228,30
2040,507900,214.863000212,-1.65843989591,0.08171,30
2041,507916,214.865281873,-1.6735428012,0.08171,30
2042,508021,215.433184584,-1.62173827403,0.0986,30
2043,508160,216.145126446,-1.63732354673,0.05765,30
2044,508172,216.14417336,-1.63172597895,0.05639,30
2045,508182,216.159417038,-1.58717894412,0.05739,30
2046,508342,216.792550199,-1.60997770825,0.05432,30
2047,508353,216.82199665,-1.68393335163,0.05413,30
2048,508361,216.85262182,-1.66546026012,0.05425,30
2049,508428,217.036978423,-1.65260171142,0.03112,30
2050,508447,217.016473449,-1.63844886795,0.03058,30
2051,508472,217.123664782,-1.56388540373,0.08994,30
2052,508600,217.612001895,-1.57908811149,0.07682,30
2053,508634,217.704667249,-1.6698780444,0.05651,30
2054,508677,217.889054153,-1.48228416301,0.09103,30
2055,508679,217.895249404,-1.50595437893,0.09085,30
2056,508681,217.912442146,-1.47917005824,0.09333,30
2057,508704,217.967578064,-1.47929289605,0.09159,30
2058,508734,218.062694652,-1.63760976639,0.08177,30
2059,508752,218.157380918,-1.57046924996,0.0905,30
2060,508754,218.168128663,-1.57940306194,0.09031,30
2061,509511,221.605626025,-1.388462838,0.07603,30
2062,509816,222.983143769,-1.54539883636,0.09913,30
2063,509882,223.202357493,-1.5221223655,0.07823,30
2064,509912,223.203755092,-1.45783491593,0.07547,30
2065,511559,214.856588057,-1.27971126219,0.08254,30
2066,511558,214.841285662,-1.26721134223,0.08274,30
2067,511616,215.199785425,-1.14584520168,0.07518,30
2068,511617,215.204784432,-1.16320296526,0.07503,30
2069,511920,216.612528777,-1.16881250451,0.08315,30
2070,511929,216.620976587,-1.15894859016,0.0833,30
2071,511937,216.612767692,-1.18945823486,0.08347,30
2072,512067,217.452525756,-1.16934901132,0.03086,30
2073,512259,218.301554372,-1.24018253937,0.08159,30
2074,512321,218.501142401,-1.22396484847,0.07254,30
2075,512555,219.243563895,-1.05850440148,0.07213,30
2076,512887,220.921042259,-1.07912762532,0.08216,30
2077,512902,220.924487479,-1.08384624128,0.08284,30
2078,513148,221.861657224,-1.00562380241,0.08036,30
2079,513164,221.865010834,-1.00279918471,0.07693,30
2080,30366,174.9078522,-1.09695528413,0.07772,30
2081,30368,174.93331818,-1.05312486188,0.07753,30
2082,30374,174.913545791,-1.12038301598,0.07763,30
2083,30379,174.86946808,-1.1926441862,0.07743,30
2084,30380,174.879808723,-1.21090620431,0.07788,30
2085,30394,174.96896492,-1.13706321061,0.07969,30
2086,30392,174.947958144,-1.07887222668,0.07654,30
2087,30410,174.999404329,-1.11547238841,0.07617,30
2088,30473,175.425434468,-1.18125764866,0.07602,30
2089,30474,175.464125459,-1.20807187022,0.07606,30
2090,30475,175.463917547,-1.21288230747,0.07771,30
2091,30701,176.570637759,-1.0956700042,0.07855,30
2092,30819,176.979608728,-1.07736255917,0.07808,30
2093,30831,176.97434716,-1.07258846252,0.07783,30
2094,30921,177.401255242,-1.13140277437,0.08333,30
2095,30959,177.625681169,-1.11426538364,0.0809,30
2096,30964,177.576497626,-1.10663234277,0.08116,30
2097,31086,178.363726736,-1.17411521471,0.08034,30
2098,31103,178.391837679,-1.13106506107,0.08143,30
2099,31318,179.322923871,-1.12082221691,0.09568,30
2100,31331,179.318183163,-1.11013697476,0.09513,30
2101,31474,179.749684997,-1.22575684879,0.08222,30
2102,31740,181.312843066,-1.21955768099,0.09639,30
2103,31742,181.305722553,-1.22789684718,0.09567,30
2104,31941,182.447820226,-1.06954241131,0.06279,30
2105,31983,182.756595055,-1.2241812433,0.0879,30
2106,32035,182.940694178,-1.19873969795,0.06369,30
2107,32334,184.440564982,-1.19925012824,0.07011,30
2108,32339,184.427797174,-1.17586614949,0.07078,30
2109,32379,184.548487311,-1.22154567441,0.07002,30
2110,32397,184.673130867,-1.23171576248,0.0805,30
2111,36861,211.689914842,-1.08336725187,0.05522,30
2112,36864,211.693029473,-1.06493004931,0.05539,30
2113,36958,213.241407646,-1.0970826897,0.07618,30
2114,37016,214.64923963,-1.05335753551,0.08235,30
2115,38994,174.438739742,-0.801841344148,0.04589,30
2116,38995,174.468737793,-0.798978895843,0.04556,30
2117,39396,176.852608671,-0.795739372294,0.07849,30
2118,39512,177.247634796,-0.795291849315,0.08431,30
2119,39522,177.256767945,-0.805012088891,0.08334,30
2120,39540,177.374584063,-0.798414454355,0.08077,30
2121,40016,179.321085929,-0.728281879543,0.08406,30
2122,40120,179.871670895,-0.765040668,0.08115,30
2123,40131,179.822438686,-0.733891515955,0.08171,30
2124,40301,180.473789848,-0.724733422791,0.07627,30
2125,40334,180.654968984,-0.704693548064,0.0988,30
2126,40345,180.641110768,-0.677131095853,0.09811,30
2127,40346,180.645517487,-0.686271856611,0.09856,30
2128,40403,180.963406465,-0.746591815191,0.09306,30
2129,40405,180.973611519,-0.744946715651,0.09354,30
2130,40741,182.786019293,-0.720185582036,0.07983,30
2131,40743,182.797008097,-0.730469735172,0.07965,30
2132,40752,182.769978085,-0.744359476106,0.07904,30
2133,40843,183.168941855,-0.747288452142,0.0403,30
2134,40872,183.439056843,-0.836874382296,0.05016,30
2135,41036,183.926203167,-0.837170736609,0.07518,30
2136,41044,184.125381557,-0.820680738032,0.06989,30
2137,41048,184.097145338,-0.817090107715,0.07134,30
2138,691327,184.203992407,-0.739599860275,0.07234,30
2139,41060,184.198155984,-0.734082766651,0.07062,30
2140,41076,184.165325569,-0.730062888688,0.08062,30
2141,41102,184.322692964,-0.797490997145,0.07112,30
2142,41140,184.397881433,-0.792593534004,0.07159,30
2143,41181,184.56015411,-0.733246412864,0.08458,30
2144,41193,184.54036089,-0.732878043097,0.08314,30
2145,41279,185.247391239,-0.650999642657,0.07824,30
2146,41280,185.250348011,-0.649853487471,0.0783,30
2147,47276,212.014508273,-0.63376590171,0.05514,30
2148,47505,213.139558777,-0.673436505255,0.06989,30
2149,47507,213.147306819,-0.661794109421,0.06985,30
2150,47654,213.622637482,-0.64041339412,0.07162,30
2151,47797,214.250030502,-0.633795755833,0.08454,30
2152,47934,215.086826355,-0.830572767573,0.08271,30
2153,47935,215.090393456,-0.83575618478,0.0832,30
2154,47948,215.084146235,-0.807855599561,0.08402,30
2155,48013,215.47185983,-0.671387582169,0.07241,30
2156,48014,215.469769671,-0.674057041235,0.07246,30
2157,48045,215.591144391,-0.801350505438,0.07466,30
2158,48121,215.87055276,-0.629373860401,0.053,30
2159,48122,215.889747363,-0.649507679344,0.05075,30
2160,48328,216.720458104,-0.734439450746,0.07288,30
2161,48329,216.722389309,-0.72058800099,0.07293,30
2162,48330,216.732476522,-0.702249625143,0.07311,30
2163,48375,216.901598666,-0.753518629636,0.09862,30
2164,48377,216.930020248,-0.733378999435,0.09894,30
2165,48378,216.934798488,-0.79164383089,0.0731,30
2166,48379,216.934814486,-0.721366009747,0.09788,30
2167,48403,216.903171348,-0.743219137772,0.09837,30
2168,48662,218.112694867,-0.630636060873,0.07231,30
2169,48734,218.371312561,-0.82676712467,0.05681,30
2170,48738,218.413122003,-0.760370047262,0.08897,30
2171,48739,218.410839561,-0.758743570305,0.08925,30
2172,48844,218.723931146,-0.787569878596,0.08088,30
2173,49089,219.600164611,-0.714347431616,0.08081,30
2174,49262,220.350716074,-0.751852215496,0.08005,30
2175,49631,221.66338215,-0.787783782756,0.03866,30
2176,49853,222.917148819,-0.657315930368,0.09961,30
2177,49889,222.90760063,-0.664751740098,0.09952,30
2178,53687,174.405478137,-0.272746343098,0.08021,30
2179,53686,174.405161832,-0.266708984094,0.07987,30
2180,54241,177.269268341,-0.389034585296,0.08321,30
2181,54252,177.283182526,-0.38578779316,0.08393,30
2182,54267,177.352741768,-0.290686246208,0.07907,30
2183,54262,177.335001968,-0.283435064326,0.08258,30
2184,54275,177.421615986,-0.346473958149,0.08535,30
2185,54351,177.689099417,-0.376561728595,0.05976,30
2186,54354,177.683905727,-0.367113791602,0.05962,30
2187,54355,177.68728466,-0.358425667319,0.05921,30
2188,54655,178.943692123,-0.285383840372,0.07638,30
2189,54656,178.95644093,-0.297460291974,0.07662,30
2190,54692,179.076791714,-0.304113235461,0.064,30
2191,54694,179.094246083,-0.302741292707,0.06393,30
2192,54850,179.664615153,-0.211518037395,0.09474,30
2193,54851,179.675300589,-0.214200305449,0.09488,30
2194,54852,179.673333607,-0.213253434542,0.09494,30
2195,55098,180.493551306,-0.387423848728,0.09402,30
2196,692351,180.502906685,-0.310899996376,0.093,30
2197,55125,180.549178532,-0.254789237498,0.09408,30
2198,55147,180.628841235,-0.265174092236,0.0944,30
2199,55215,181.044013482,-0.215032932982,0.08272,30
2200,55282,181.299634945,-0.409605014224,0.08204,30
2201,55297,181.46160904,-0.324252364824,0.06271,30
2202,55600,182.790439289,-0.3374179549,0.09884,30
2203,55713,183.224892058,-0.220486592765,0.07434,30
2204,55881,183.830514051,-0.361051852742,0.02084,30
2205,56006,184.243968207,-0.224035965277,0.07126,30
2206,56105,184.566777009,-0.347461424777,0.07865,30
2207,56106,184.580040643,-0.383812655773,0.07866,30
2208,56141,184.676312212,-0.289256040495,0.08016,30
2209,56298,185.55699589,-0.30730884347,0.07938,30
2210,62233,211.894804246,-0.296284228139,0.05159,30
2211,62237,211.919329147,-0.41786621604,0.09096,30
2212,62254,211.908249832,-0.306881245429,0.05337,30
2213,62300,212.297752861,-0.412247420569,0.08307,30
2214,62319,212.49056713,-0.388494798961,0.08416,30
2215,62320,212.357551904,-0.335195733724,0.07107,30
2216,62327,212.418635037,-0.408220684254,0.08383,30
2217,62337,212.5033988,-0.334690978631,0.07074,30
2218,62332,212.475604867,-0.401556971853,0.0827,30
2219,62349,212.4927064,-0.338472973131,0.0705,30
2220,62374,212.537869537,-0.337378095601,0.05419,30
2221,62381,212.522046351,-0.310271261789,0.05398,30
2222,62436,212.852007474,-0.273013350327,0.08244,30
2223,62434,212.842796293,-0.258154335098,0.08227,30
2224,62503,213.212757893,-0.376257597606,0.09577,30
2225,62504,213.218238544,-0.378859175619,0.09619,30
2226,62834,213.745544518,-0.213979499498,0.04625,30
2227,63018,214.170814737,-0.301576212505,0.07827,30
2228,63019,214.171095738,-0.309276251028,0.07765,30
2229,63035,214.278684104,-0.411534851684,0.04682,30
2230,63036,214.283060063,-0.41403927147,0.04722,30
2231,63049,214.310936988,-0.326575995973,0.08344,30
2232,63306,215.418399334,-0.339867421955,0.05102,30
2233,63333,215.401989134,-0.327112549028,0.0525,30
2234,63462,216.083864933,-0.218969099874,0.08395,30
2235,63507,216.233952821,-0.376087699851,0.07885,30
2236,63508,216.238563266,-0.374883856255,0.07895,30
2237,63923,217.540296946,-0.313051042403,0.08582,30
2238,63939,217.489281871,-0.249737621216,0.0309,30
2239,64088,218.094691255,-0.227399929887,0.08418,30
2240,64093,218.113494024,-0.239002928078,0.08286,30
2241,64302,218.924736762,-0.292666238358,0.05669,30
2242,64817,220.191991233,-0.214836106409,0.07264,30
2243,65389,222.935575854,-0.304417954097,0.08334,30
2244,65419,223.06566563,-0.24239277661,0.09978,30
2245,65420,223.077549144,-0.229417348076,0.09969,30
2246,65421,223.077865246,-0.225008474434,0.09956,30
2247,65449,223.277975207,-0.305023646639,0.09984,30
2248,65450,223.275309326,-0.306448869744,0.0988,30
2249,65472,223.344727869,-0.278415814742,0.07566,30
2250,65473,223.345313153,-0.279469002125,0.0759,30
2251,69435,174.598197609,0.0666525118859,0.08876,30
2252,69445,174.598739752,0.0738357765392,0.08876,30
2253,69496,175.018414911,0.0972757268063,0.09513,30
2254,69512,175.097267926,0.101224231786,0.09538,30
2255,69516,175.193448476,0.0476782522571,0.09592,30
2256,69517,175.197649161,0.0518877374163,0.09566,30
2257,69604,175.569254039,0.11883565552,0.09009,30
2258,69612,175.591229533,0.11687238385,0.09231,30
2259,69826,176.873442924,0.09788650492,0.09726,30
2260,69903,177.449321046,0.12855342943,0.07839,30
2261,69904,177.449681693,0.13235928756,0.07824,30
2262,70016,177.967995366,0.12797732522,0.05976,30
2263,70017,177.979394445,0.111284526331,0.06034,30
