,cubeidpub,cubeid,cubename,catid,cubefwhm,cubetexp,meantrans,isbest,catsource,warnstar,warnfill,warnz,warnmult,warnakpc,warnare,warnamge,warnsk2m,warnsk4m,warnsk4mhsn,warnfcal,warnfcbr,warnskyb,warnskyr,warnsker,warnwcs,warnre,warnskem,warnemft
801,79810_C,79810_6_Y14SAR3_P007_15T082_2018_03_12-2018_03_22,79810_blue_6_Y14SAR3_P007_15T082_2018_03_12-2018_03_22.fits,79810,1.7093408,10200.0,0.8123114,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802,79850_A,79850_7_Y13SAR1_P008_15T016_2013_03_05-2013_03_17,79850_blue_7_Y13SAR1_P008_15T016_2013_03_05-2013_03_17.fits,79850,2.6744988,12600.0,0.858792,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803,79866_A,79866_7_Y17SAR3_P004_15T127_2018_04_09-2018_04_19,79866_blue_7_Y17SAR3_P004_15T127_2018_04_09-2018_04_19.fits,79866,2.231909,12600.0,0.8402893,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804,7992_A,7992_7_Y16SAR4_P002_12T101_2017_04_19-2017_05_01,7992_blue_7_Y16SAR4_P002_12T101_2017_04_19-2017_05_01.fits,7992,1.5607373,12600.0,1.072321,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805,8319_A,8319_7_Y17SAR3_P002_12T103_2018_02_12-2018_02_19,8319_blue_7_Y17SAR3_P002_12T103_2018_02_12-2018_02_19.fits,8319,2.7533808,12600.0,0.89684,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806,8353_A,8353_7_Y14SAR1_P005_12T045_2015_02_16-2015_02_25,8353_blue_7_Y14SAR1_P005_12T045_2015_02_16-2015_02_25.fits,8353,2.6989682,12600.0,0.9525286,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807,8391_A,8391_7_Y14SAR4_P001_12T063_2014_05_23-2014_06_01,8391_blue_7_Y14SAR4_P001_12T063_2014_05_23-2014_06_01.fits,8391,1.6470896,12600.0,0.9983117,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,84048_A,84048_7_Y14SAR4_P005_12T067_2014_05_23-2014_06_01,84048_blue_7_Y14SAR4_P005_12T067_2014_05_23-2014_06_01.fits,84048,2.0463061,12250.0,1.0028683,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809,8404_A,8404_7_Y14SAR4_P001_12T063_2014_05_23-2014_06_01,8404_blue_7_Y14SAR4_P001_12T063_2014_05_23-2014_06_01.fits,8404,1.6470896,12600.0,0.9983117,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810,84073_A,84073_7_Y18SAR3_P002_12T122_2018_05_07-2018_05_16,84073_blue_7_Y18SAR3_P002_12T122_2018_05_07-2018_05_16.fits,84073,1.4988208,12600.0,0.89237726,True,3,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
811,84106_A,84106_7_Y14SAR4_P005_12T067_2014_05_23-2014_06_01,84106_blue_7_Y14SAR4_P005_12T067_2014_05_23-2014_06_01.fits,84106,2.0463061,12250.0,1.0028683,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812,84107_A,84107_7_Y14SAR4_P005_12T067_2014_05_23-2014_06_01,84107_blue_7_Y14SAR4_P005_12T067_2014_05_23-2014_06_01.fits,84107,2.0463061,12250.0,1.0028683,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,84209_A,84209_7_Y18SAR3_P002_12T122_2018_05_07-2018_05_16,84209_blue_7_Y18SAR3_P002_12T122_2018_05_07-2018_05_16.fits,84209,1.4988208,12600.0,0.89237726,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,84677_A,84677_7_Y14SAR4_P002_12T064_2014_05_23-2014_06_01,84677_blue_7_Y14SAR4_P002_12T064_2014_05_23-2014_06_01.fits,84677,1.8098305,12600.0,0.9958481,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815,84680_A,84680_7_Y14SAR4_P002_12T064_2014_05_23-2014_06_01,84680_blue_7_Y14SAR4_P002_12T064_2014_05_23-2014_06_01.fits,84680,1.8098305,12600.0,0.9958481,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,84734_A,84734_7_Y16SAR4_P002_12T101_2017_04_19-2017_05_01,84734_blue_7_Y16SAR4_P002_12T101_2017_04_19-2017_05_01.fits,84734,1.5607373,12600.0,1.072321,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
817,8485_A,8485_7_Y15SAR3_P001_12T084_2015_04_14-2015_04_22,8485_blue_7_Y15SAR3_P001_12T084_2015_04_14-2015_04_22.fits,8485,1.6825196,12600.0,0.8514841,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
818,8487_A,8487_7_Y15SAR3_P001_12T084_2015_04_14-2015_04_22,8487_blue_7_Y15SAR3_P001_12T084_2015_04_14-2015_04_22.fits,8487,1.6825196,12600.0,0.8514841,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
819,8488_A,8488_7_Y15SAR3_P006_12T097_2017_04_19-2017_05_01,8488_blue_7_Y15SAR3_P006_12T097_2017_04_19-2017_05_01.fits,8488,1.8462454,12600.0,0.9271331,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,84900_A,84900_7_Y16SAR4_P002_12T101_2017_04_19-2017_05_01,84900_blue_7_Y16SAR4_P002_12T101_2017_04_19-2017_05_01.fits,84900,1.5607373,12600.0,1.072321,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
